                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                0.76524,                0.51515,                 1.0706,                0.80096,                0.79034,                0.81714,                0.56552,                 1.1932,                0.69342,                 1.5266,             0.00032806,             0.00032806,             0.00032806
                    152,                 0.7432,                0.50556,                 1.0617,                0.85044,                0.75755,                 0.8264,                0.57183,                 1.1852,                0.69178,                 1.5079,             0.00032188,             0.00032188,             0.00032188
                    153,                0.75703,                0.50775,                 1.0598,                  0.823,                0.77434,                0.81743,                0.56671,                 1.1883,                0.67817,                 1.5271,             0.00031569,             0.00031569,             0.00031569
                    154,                0.74405,                 0.5044,                 1.0602,                0.85976,                0.75975,                0.81762,                0.56447,                 1.1802,                0.70204,                 1.5074,              0.0003095,              0.0003095,              0.0003095
                    155,                0.74861,                 0.5015,                 1.0582,                0.81937,                 0.7789,                0.81265,                0.56833,                 1.1847,                0.68452,                 1.5261,             0.00030331,             0.00030331,             0.00030331
                    156,                0.75204,                0.50947,                 1.0629,                0.81264,                0.79202,                 0.8146,                0.56276,                 1.1783,                0.67519,                 1.5083,             0.00029713,             0.00029713,             0.00029713
                    157,                0.74254,                0.50406,                 1.0548,                 0.8249,                0.76974,                0.80326,                 0.5575,                 1.1842,                0.69047,                 1.5168,             0.00029094,             0.00029094,             0.00029094
                    158,                0.74587,                0.49742,                 1.0548,                0.81309,                0.76719,                0.80417,                0.55788,                 1.1882,                0.69141,                 1.5288,             0.00028475,             0.00028475,             0.00028475
                    159,                0.73952,                0.49898,                 1.0522,                0.82787,                0.76318,                0.80901,                0.56329,                 1.1901,                0.69992,                 1.5344,             0.00027856,             0.00027856,             0.00027856
                    160,                0.73908,                0.49233,                 1.0502,                0.82004,                0.78012,                0.81175,                0.56094,                 1.1828,                0.68941,                 1.5279,             0.00027237,             0.00027237,             0.00027237
                    161,                 0.7251,                0.47995,                 1.0451,                0.86945,                0.74666,                0.81097,                0.55525,                 1.2065,                0.71668,                 1.5404,             0.00026619,             0.00026619,             0.00026619
                    162,                0.71875,                0.48176,                 1.0419,                0.83745,                0.76183,                0.80596,                0.55377,                 1.1982,                0.71209,                 1.5363,                0.00026,                0.00026,                0.00026
                    163,                 0.7309,                0.49343,                 1.0486,                0.82846,                0.77256,                0.80956,                0.56137,                 1.1886,                 0.6976,                 1.5324,             0.00025381,             0.00025381,             0.00025381
                    164,                0.69736,                0.48117,                  1.037,                0.85579,                0.76384,                0.80735,                0.56247,                 1.1902,                0.69007,                 1.5462,             0.00024762,             0.00024762,             0.00024762
                    165,                0.71703,                0.49002,                 1.0459,                0.85356,                0.75544,                0.80561,                0.55579,                 1.1902,                0.70696,                 1.5429,             0.00024144,             0.00024144,             0.00024144
                    166,                0.70806,                0.48085,                 1.0366,                 0.8297,                0.77044,                0.80706,                0.55521,                 1.1976,                0.69141,                 1.5562,             0.00023525,             0.00023525,             0.00023525
                    167,                0.71324,                0.47775,                 1.0381,                0.83119,                0.77266,                0.80756,                0.56247,                 1.1888,                0.67899,                 1.5393,             0.00022906,             0.00022906,             0.00022906
                    168,                0.71465,                0.48652,                 1.0469,                0.84582,                0.76841,                0.80437,                0.56168,                 1.1838,                0.69642,                 1.5362,             0.00022288,             0.00022288,             0.00022288
                    169,                0.70628,                0.48554,                 1.0421,                0.84608,                0.75618,                0.80222,                0.56198,                 1.1922,                0.68911,                 1.5386,             0.00021669,             0.00021669,             0.00021669
                    170,                0.70685,                0.47059,                 1.0362,                0.83593,                 0.7669,                0.80427,                0.56084,                 1.2026,                0.69251,                 1.5479,              0.0002105,              0.0002105,              0.0002105
                    171,                0.71481,                0.48031,                 1.0479,                0.81662,                0.77502,                0.80391,                0.55898,                 1.1951,                0.68775,                 1.5465,             0.00020431,             0.00020431,             0.00020431
                    172,                0.70336,                0.47431,                 1.0407,                0.82619,                0.76964,                0.80512,                0.55307,                 1.2034,                0.68777,                 1.5734,             0.00019813,             0.00019813,             0.00019813
                    173,                0.69992,                0.46864,                 1.0346,                0.83165,                0.76907,                0.80526,                0.55554,                 1.2024,                0.69085,                 1.5614,             0.00019194,             0.00019194,             0.00019194
                    174,                0.69902,                 0.4646,                 1.0388,                0.82013,                 0.7788,                0.80971,                0.56063,                 1.2045,                0.68267,                  1.568,             0.00018575,             0.00018575,             0.00018575
                    175,                0.69173,                0.46918,                 1.0302,                 0.8282,                0.76252,                0.80602,                0.56153,                 1.1918,                 0.6805,                 1.5529,             0.00017956,             0.00017956,             0.00017956
                    176,                0.69506,                0.47995,                 1.0361,                0.82461,                 0.7796,                0.80913,                0.56016,                 1.1966,                0.68194,                 1.5653,             0.00017338,             0.00017338,             0.00017338
                    177,                0.68908,                0.47168,                   1.03,                 0.8505,                  0.762,                0.80665,                0.56239,                 1.1869,                0.68677,                 1.5463,             0.00016719,             0.00016719,             0.00016719
                    178,                0.68095,                 0.4611,                 1.0243,                0.84671,                 0.7669,                0.80339,                0.55632,                 1.1884,                0.69946,                 1.5441,               0.000161,               0.000161,               0.000161
                    179,                0.69054,                0.46574,                 1.0277,                0.83713,                0.76027,                0.80313,                0.55947,                 1.1839,                0.70549,                 1.5356,             0.00015481,             0.00015481,             0.00015481
                    180,                0.67961,                0.46298,                 1.0277,                 0.8326,                 0.7736,                 0.8119,                0.56353,                 1.1915,                0.70505,                 1.5427,             0.00014862,             0.00014862,             0.00014862
                    181,                0.68354,                0.46527,                 1.0283,                0.84738,                0.76919,                0.81657,                0.56764,                 1.1879,                0.67788,                 1.5407,             0.00014244,             0.00014244,             0.00014244
                    182,                0.68164,                0.46383,                 1.0293,                0.81643,                0.78187,                0.81767,                0.57057,                 1.1719,                0.66569,                 1.5296,             0.00013625,             0.00013625,             0.00013625
                    183,                0.69013,                0.46403,                 1.0315,                0.81027,                0.78827,                0.81553,                0.57302,                 1.1681,                0.66248,                 1.5305,             0.00013006,             0.00013006,             0.00013006
                    184,                0.66671,                0.45242,                  1.018,                0.84942,                0.74689,                0.81531,                0.56862,                 1.1735,                0.66446,                 1.5376,             0.00012387,             0.00012387,             0.00012387
                    185,                0.65804,                0.44629,                 1.0134,                0.81821,                0.78351,                0.81394,                0.56939,                 1.1777,                0.66919,                 1.5403,             0.00011769,             0.00011769,             0.00011769
                    186,                0.66016,                 0.4466,                 1.0209,                0.82134,                0.78439,                0.81385,                0.56308,                 1.1914,                0.67769,                 1.5642,              0.0001115,              0.0001115,              0.0001115
                    187,                0.67097,                0.45763,                  1.027,                 0.8196,                0.77446,                0.81549,                0.56541,                 1.1986,                0.67633,                 1.5698,             0.00010531,             0.00010531,             0.00010531
                    188,                0.67012,                0.44902,                 1.0233,                0.84225,                 0.7606,                0.81868,                0.56488,                 1.2009,                0.67526,                 1.5858,             9.9125e-05,             9.9125e-05,             9.9125e-05
                    189,                0.66051,                0.44042,                 1.0143,                0.85744,                0.75499,                0.81486,                0.56739,                 1.1859,                 0.6889,                 1.5612,             9.2937e-05,             9.2937e-05,             9.2937e-05
                    190,                0.66884,                0.45485,                 1.0164,                0.85128,                0.75546,                0.81414,                0.56657,                 1.1832,                0.69441,                 1.5447,              8.675e-05,              8.675e-05,              8.675e-05
                    191,                 0.5649,                 0.3387,                0.95139,                0.83486,                0.75531,                0.80355,                0.55634,                 1.1897,                0.69829,                 1.5473,             8.0563e-05,             8.0563e-05,             8.0563e-05
                    192,                0.54614,                0.32373,                 0.9407,                 0.8289,                0.75465,                0.80268,                0.55969,                 1.1877,                0.70046,                 1.5492,             7.4375e-05,             7.4375e-05,             7.4375e-05
                    193,                0.55359,                0.32473,                0.94328,                0.84839,                0.73936,                 0.8056,                0.56056,                 1.1852,                 0.6996,                 1.5456,             6.8188e-05,             6.8188e-05,             6.8188e-05
                    194,                0.54222,                0.31849,                0.94176,                0.86666,                0.73501,                0.80705,                0.56455,                 1.1803,                0.70367,                 1.5388,                6.2e-05,                6.2e-05,                6.2e-05
                    195,                0.54476,                0.31643,                0.94091,                0.83327,                0.75808,                0.80866,                0.56863,                 1.1845,                0.70898,                 1.5439,             5.5813e-05,             5.5813e-05,             5.5813e-05
                    196,                0.54334,                0.31783,                0.93734,                0.82726,                0.76873,                0.81274,                0.56897,                  1.181,                0.69801,                 1.5409,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    197,                0.52927,                0.31368,                0.93432,                0.84052,                0.76093,                0.81468,                0.57242,                 1.1839,                0.69398,                 1.5482,             4.3438e-05,             4.3438e-05,             4.3438e-05
                    198,                0.53447,                0.31365,                0.93755,                0.84289,                0.76414,                0.81286,                0.56951,                 1.1847,                0.69647,                 1.5516,              3.725e-05,              3.725e-05,              3.725e-05
                    199,                0.53214,                0.31616,                0.93362,                0.83783,                0.76429,                0.81526,                0.57085,                 1.1814,                0.69443,                 1.5479,             3.1063e-05,             3.1063e-05,             3.1063e-05
                    200,                0.52993,                0.30799,                0.93589,                0.84152,                0.75949,                0.81524,                0.57156,                 1.1845,                0.69387,                 1.5504,             2.4875e-05,             2.4875e-05,             2.4875e-05
